query_table,candidate_table,query_column,candidate_column,joinable_level,column_joinable
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,fund_group,fund_group,4,YES
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,fund_group,fund_group,4,YES
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,fund_group,fund_group,4,YES
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,fund_group,fund_group,4,YES
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,fund_group,fund_group,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,account_category,account_category,4,YES
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,account_category,account_category,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,account_category,account_category,4,YES
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,account_category,account_category,4,YES
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,account_category,account_category,4,YES
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,account_category,account_category,4,YES
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,account_category,account_category,4,YES
USA_CSV0000000000033774.csv,USA_CSV0000000000036844.csv,account_category,account_category,4,YES
USA_CSV0000000000035271.csv,USA_CSV0000000000036844.csv,account_category,account_category,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,document_id,document_id,4,YES
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,document_id,document_id,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,document_id,document_id,4,YES
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,document_id,document_id,4,YES
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,document_id,document_id,4,YES
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,document_id,document_id,4,YES
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,document_id,document_id,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,business_unit,business_unit,4,YES
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,business_unit,business_unit,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,business_unit,business_unit,4,YES
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,business_unit,business_unit,4,YES
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,business_unit,business_unit,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount,4,NO
USA_CSV0000000000033600.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount,4,NO
USA_CSV0000000000032324.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount,4,NO
USA_CSV0000000000035712.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount,4,NO
USA_CSV0000000000036536.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount,4,NO
USA_CSV0000000000035269.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount,4,NO
USA_CSV0000000000036844.csv,USA_CSV0000000000036961.csv,monetary_amount,monetary_amount,4,NO
USA_CSV0000000000035888.csv,USA_CSV0000000000036844.csv,monetary_amount,monetary_amount,4,NO
USA_CSV0000000000032353.csv,USA_CSV0000000000032785.csv,SCHOOLYEAR,SCHOOLYEAR,4,YES
CAN_CSV0000000000001423.csv,CAN_CSV0000000000001435.csv,LF_SEGMENT,LF_SEGMENT,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Review Type,Review Type,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Review Type,Review Type,4,YES
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Review Type,Review Type,4,YES
CAN_CSV0000000000009470.csv,CAN_CSV0000000000009663.csv,Review Type,Review Type,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Race Group,Race Group,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Race Group,Race Group,4,YES
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Race Group,Race Group,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000023229.csv,Fiscal Year,Fiscal Year,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Decision Month,Decision Month,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Decision Month,Decision Month,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000023229.csv,Review Group,Review Group,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Sentence Type,Sentence Type,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Sentence Type,Sentence Type,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Decision Purpose,Decision Purpose,4,NO
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Decision Purpose,Decision Purpose,4,NO
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Decision Purpose,Decision Purpose,4,NO
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Jurisdiction,Jurisdiction,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Jurisdiction,Jurisdiction,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Decision Category,Decision Category,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Decision Category,Decision Category,4,YES
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Decision Category,Decision Category,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000016419.csv,Major Offence Group,Major Offence Group,4,YES
CAN_CSV0000000000009663.csv,CAN_CSV0000000000026045.csv,Major Offence Group,Major Offence Group,4,YES
CAN_CSV0000000000003274.csv,CAN_CSV0000000000009663.csv,Major Offence Group,Major Offence Group,4,YES
CAN_CSV0000000000024893.csv,CAN_CSV0000000000025245.csv,Unit / Unit̩,Unit / Unit̩,4,YES
CAN_CSV0000000000009606.csv,CAN_CSV0000000000022699.csv,COMPANY-ENTREPRISE,COMPANY-ENTREPRISE,4,YES
CAN_CSV0000000000009606.csv,CAN_CSV0000000000022699.csv,PROVINCE_FRA,PROVINCE_FRA,4,YES
CAN_CSV0000000000009606.csv,CAN_CSV0000000000022699.csv,PROVINCE_ENG,PROVINCE_ENG,4,YES
CAN_CSV0000000000009606.csv,CAN_CSV0000000000022699.csv,CITY-VILLE,CITY-VILLE,4,YES
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,DATA SOURCE,DATA SOURCE,4,YES
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,SCHOOL CODE,SCHOOL CODE,4,YES
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,PROGRAM TYPE,PROGRAM TYPE,4,YES
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,SCHOOL NAME,SCHOOL NAME,4,YES
USA_CSV0000000000008127.csv,USA_CSV0000000000008574.csv,NUMBER OF SECTIONS,NUMBER OF SECTIONS,4,NO
USA_CSV0000000000020493.csv,USA_CSV0000000000032785.csv,SCHOOLYEAR,SCHOOLYEAR,4,YES
USA_CSV0000000000020493.csv,USA_CSV0000000000032353.csv,SCHOOLYEAR,SCHOOLYEAR,4,YES
CAN_CSV0000000000001963.csv,CAN_CSV0000000000016775.csv,department_name_fr,department_name_fr,4,YES
CAN_CSV0000000000001963.csv,CAN_CSV0000000000009256.csv,department_name_fr,department_name_fr,4,YES
CAN_CSV0000000000001861.csv,CAN_CSV0000000000001963.csv,department_name_fr,department_name_fr,4,YES
CAN_CSV0000000000001963.csv,CAN_CSV0000000000016775.csv,service_id,service_id,4,YES
CAN_CSV0000000000001963.csv,CAN_CSV0000000000009256.csv,service_id,service_id,4,YES
CAN_CSV0000000000001963.csv,CAN_CSV0000000000016775.csv,fiscal_yr,fiscal_yr,4,YES
CAN_CSV0000000000001963.csv,CAN_CSV0000000000009256.csv,fiscal_yr,fiscal_yr,4,YES
CAN_CSV0000000000001963.csv,CAN_CSV0000000000016775.csv,department_name_en,department_name_en,4,YES
CAN_CSV0000000000001963.csv,CAN_CSV0000000000009256.csv,department_name_en,department_name_en,4,YES
CAN_CSV0000000000001861.csv,CAN_CSV0000000000001963.csv,department_name_en,department_name_en,4,YES
CAN_CSV0000000000004720.csv,CAN_CSV0000000000005102.csv,Characteristics,Characteristics,4,NO
CAN_CSV0000000000000581.csv,CAN_CSV0000000000004720.csv,Characteristics,Characteristics,4,NO
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,year_of_enactment,year_of_enactment,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,year_of_enactment,year_of_enactment,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,year_of_enactment,year_of_enactment,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,year_of_enactment,year_of_enactment,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,year_of_enactment,year_of_enactment,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,year_of_enactment,year_of_enactment,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,year_of_enactment,year_of_enactment,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033774.csv,year_of_enactment,year_of_enactment,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,program_code,program_code,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,program_code,program_code,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,program_code,program_code,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,program_code,program_code,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,program_code,program_code,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,program_code,program_code,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,program_code,program_code,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,vendor_name,vendor_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,vendor_name,vendor_name,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,vendor_name,vendor_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,vendor_name,vendor_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,vendor_name,vendor_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,vendor_name,vendor_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,vendor_name,vendor_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033774.csv,vendor_name,vendor_name,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,program_description,program_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,program_description,program_description,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,program_description,program_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,program_description,program_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,program_description,program_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,program_description,program_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,program_description,program_description,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,budget_reference,budget_reference,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,budget_reference,budget_reference,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,budget_reference,budget_reference,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,budget_reference,budget_reference,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,agency_name,agency_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,agency_name,agency_name,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,agency_name,agency_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,agency_name,agency_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,agency_name,agency_name,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,account_description,account_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,account_description,account_description,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,account_description,account_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,account_description,account_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,account_description,account_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,account_description,account_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,account_description,account_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033774.csv,account_description,account_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035271.csv,account_description,account_description,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,accounting_period,accounting_period,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,accounting_period,accounting_period,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,accounting_period,accounting_period,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,accounting_period,accounting_period,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,accounting_period,accounting_period,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,accounting_date,accounting_date,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,accounting_date,accounting_date,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,accounting_date,accounting_date,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,accounting_date,accounting_date,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,accounting_date,accounting_date,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,account_type,account_type,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,account_type,account_type,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,account_type,account_type,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,account_type,account_type,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,account_type,account_type,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,account_type,account_type,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,account_type,account_type,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,fund_description,fund_description,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035888.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033774.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035271.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036844.csv,fund_description,fund_description,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,department_name,department_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,department_name,department_name,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,department_name,department_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,department_name,department_name,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,department_name,department_name,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,fiscal_year_begin,fiscal_year_begin,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,fiscal_year_begin,fiscal_year_begin,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,fiscal_year_begin,fiscal_year_begin,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,fiscal_year_begin,fiscal_year_begin,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,fiscal_year_begin,fiscal_year_begin,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,fiscal_year_begin,fiscal_year_begin,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,fiscal_year_begin,fiscal_year_begin,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,fund_group,fund_group,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,fund_group,fund_group,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,fund_group,fund_group,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,fund_group,fund_group,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,account_category,account_category,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,account_category,account_category,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,account_category,account_category,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,account_category,account_category,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,account_category,account_category,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036961.csv,account_category,account_category,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,document_id,document_id,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,document_id,document_id,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,document_id,document_id,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,document_id,document_id,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,document_id,document_id,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035269.csv,document_id,document_id,4,YES
USA_CSV0000000000033432.csv,USA_CSV0000000000033534.csv,business_unit,business_unit,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000033600.csv,business_unit,business_unit,4,YES
USA_CSV0000000000032324.csv,USA_CSV0000000000033534.csv,business_unit,business_unit,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000035712.csv,business_unit,business_unit,4,YES
USA_CSV0000000000033534.csv,USA_CSV0000000000036536.csv,business_unit,business_unit,4,YES
