TableName,Description
SG_CSV0000000000001945.csv,"The table ""SG_CSV0000000000001945.csv"" contains data from the year 2021 detailing various job positions described under ""occ_desc"" such as managing director, company director, and others, and provides information on the number of employees in an establishment (""estab_size1"" and ""estab_size2"") along with the median monthly gross wage and basic wage (""mthly_gross_wage_50_pctile"" and ""mthly_basic_wage_50_pctile"") across two categories of establishment sizes: those with at least 200 employees and those with less than 200 employees."
SG_CSV0000000000000255.csv,"The table ""SG_CSV0000000000000255.csv"" provides an annual record of cargo throughput from 1995 to 2007, detailing the type of cargo as either General Cargo or Bulk Cargo, with further classification into Containerised, Conventional, Oil, or Non-Oil Bulk categories, along with the amount of cargo handled in each category expressed in numeric values."
SG_CSV0000000000000366.csv,"The table titled ""SG_CSV0000000000000366.csv"" provides data on the number of inhalant abusers arrested from 2003 to 2021, categorized by year, status (total or new), and gender (male or female)."
SG_CSV0000000000000189.csv,"The table ""SG_CSV0000000000000189.csv"" provides data on recruitment and resignation rates across various industries and occupations in the manufacturing sector for the year 1998, detailing the recruitment and resignation statistics for different categories such as food, beverages and tobacco, textile and wearing apparel, and other manufacturing areas, categorized by different occupational groups like professional, managers, executive and technicians, clerical, sales and services workers, and production and transport operators, cleaners amongst others."
SG_CSV0000000000000541.csv,"The table SG_CSV0000000000000541.csv documents the yearly progression of numerical values, potentially reflecting revenue or another relevant metric, for different types of eating establishments, including Restaurants, Fast Food Outlets, and Other Eating Places in an unspecified region from 1985 to 1997, with data on Food Caterers being consistently unavailable during this period."
SG_CSV0000000000001365.csv,"The table ""SG_CSV0000000000001365.csv"" provides annual data from 2012 to 2022 on the prevalence of different types of employee leave—including compassionate, marriage, unpaid for more than a month, study and examination, child sick, and parent care leave—across various industries such as manufacturing, construction, and services."
SG_CSV0000000000000653.csv,"This table records the annual data from 1984 to 1990 for various Singaporean healthcare services, including admissions and consultations at specialist outpatient clinics, accident and emergency departments, polyclinics, dental clinics, and day surgeries, with values missing for acute, psychiatric, and community hospital admissions."
SG_CSV0000000000000825.csv,"The table SG_CSV0000000000000825.csv provides comprehensive information on various medical devices, including their device names, descriptions, global medical device nomenclature, medical specialty areas, harmonized system codes, product codes, device classes, registration numbers, registration and approval dates, expiry dates, as well as details of the product owner, registrant, and importer, along with their respective addresses and the model names and identifiers of the devices."
SG_CSV0000000000000487.csv,"The table ""SG_CSV0000000000000487.csv"" provides data on primary school enrolment for grades 7 from 1980 to 1992, detailing enrolment numbers according to the type of stream (Extended or Mono), gender (Mixed Female ""MF"" or Female ""F""), and showing significant variations over the years, notably with initial zero enrollments in 1980 and 1981, and observable trends in increasing enrolment figures in subsequent years."
SG_CSV0000000000000350.csv,"The table SG_CSV0000000000000350.csv provides an annual record spanning from 1989 to 2014, detailing the number of main and supplementary credit cards along with financial metrics such as total billings, rollover balances, bad debts written off, and charge-off rates, representing the credit card industry's performance and associated financial risks over the specified period."
SG_CSV0000000000000140.csv,"The table ""SG_CSV0000000000000140.csv"" contains data on the availability and amount of office and retail space within private and public sectors between the years 2013 and 2017, detailing whether the spaces are available or vacant."
SG_CSV0000000000000492.csv,"The table ""SG_CSV0000000000000492.csv"" presents data on the enrollment and teaching staff numbers in various types of educational institutions, such as Full-Time Islamic Religious Schools (Madrasah), Privately Funded Schools, and Special Education Schools, across different years from 2000 to 2004, broken down by the mode of attendance (Full-Time or Part-Time) and sex (MF for male-female combined and F for female)."
