LEFT_TABLE,LEFT_COLUMN,LEFT_DESCRIPTION,RIGHT_TABLE,RIGHT_COLUMN,RIGHT_DESCRIPTION
SG_CSV0000000000000925.csv,ban_q436,"The 'vbc' column contains binary categorical responses indicating a specific condition or trait, presumably related to the respondents, with values alternating between 'No' and 'Yes'.",SG_CSV0000000000001714.csv,vbc,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The ""children"" column indicates whether the respondents have any children, typically represented with responses like ""Yes"" or ""No.""",SG_CSV0000000000001714.csv,children,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The 'socialnetwork_5_slice' column contains categorical data indicating responses related to a specific aspect or question about social networking, as part of a structured survey or data collection, represented by binary options such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_5_slice,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The column 'socialnetwork_dp01' contains binary data indicating whether a respondent is connected to a specific social network detail point, with entries like 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_dp01,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The ""socialnetwork_dp02"" column records binary values, typically 'Yes' or 'No', indicating whether the respondent is engaged in a specific type of social network or social activity.",SG_CSV0000000000001714.csv,socialnetwork_dp02,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The 'socialnetwork_dp03' column represents the data specific to a particular aspect or dimension of a respondent’s social network, capturing responses in a form that indicates the presence or absence of a particular characteristic, connection, or interaction within their social network.",SG_CSV0000000000001714.csv,socialnetwork_dp03,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,The 'socialnetwork_dp04' column captures responses from participants indicating whether they have a specific element or connection within their social network.,SG_CSV0000000000001714.csv,socialnetwork_dp04,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The target column 'socialnetwork_dp06' captures a specific aspect of the respondent's involvement or presence in a particular social networking scenario or platform, indicating either inclusion or absence in that context, typically reflected by values such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_dp06,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The 'socialnetwork_dp07' column represents whether the respondent feels connected or supported by their social network, with values typically indicating a binary response such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_dp07,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The 'socialnetwork_dp08' column represents a categorical response indicating whether or not a respondent is associated with a specific aspect or element of their social network, denoted by ""Yes"" or ""No"".",SG_CSV0000000000001714.csv,socialnetwork_dp08,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The column 'socialnetwork_dp09' contains responses indicating whether or not the respondent is part of a particular social network or group, represented as binary options such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,socialnetwork_dp09,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The ""socialnetwork_dp10"" column provides categorical information indicating whether or not a survey respondent is part of a particular social network or group, possibly reflecting their involvement or connections within certain community or social settings.",SG_CSV0000000000001714.csv,socialnetwork_dp10,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The column ""q20_q211"" contains responses indicating whether the respondent answers affirmatively, negatively, or otherwise in relation to a specific survey question or aspect.",SG_CSV0000000000001714.csv,q20_q211,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,The 'q20_q212' column contains binary responses indicating either a 'Yes' or 'No' answer to a specific survey question represented by the code 'q20_q212'.,SG_CSV0000000000001714.csv,q20_q212,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The target column ""q20_q213"" seems to contain categorical data indicating responses to a specific survey question, with possible values being ""Yes"" or ""No"".",SG_CSV0000000000001714.csv,q20_q213,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,The 'ban_age' column contains responses in binary format ('Yes' or 'No') indicating whether a particular age-related factor or condition is applicable to the respondent.,SG_CSV0000000000001714.csv,ban_age,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,"The 'ban_gender' column represents whether a respondent is prohibited or restricted based on their gender, indicated by binary values such as 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_gender,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,The 'ban_personal_inc' column indicates whether a personal income criterion has been applied to exclude or include respondents from a particular category or analysis in the dataset.,SG_CSV0000000000001714.csv,ban_personal_inc,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
SG_CSV0000000000000925.csv,ban_q436,The target column 'ban_mhi' likely indicates whether the respondent's response or data should be banned or excluded based on their household income information.,SG_CSV0000000000001714.csv,ban_mhi,"The ""ban_q436"" column contains binary responses indicating whether respondents affirmed or denied a particular proposition or statement, as represented by 'Yes' or 'No'."
